129390000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=46 q1=83 q2=00 | rom=fe tick=0 tx_state=010
129410000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=47 q1=83 q2=00 | rom=fe tick=0 tx_state=010
129430000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=48 q1=83 q2=00 | rom=fd tick=1 tx_state=010
129450000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=49 q1=83 q2=00 | rom=fd tick=0 tx_state=010
129470000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4a q1=83 q2=00 | rom=fc tick=0 tx_state=010
129490000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4b q1=83 q2=00 | rom=fb tick=0 tx_state=010
129510000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4c q1=83 q2=00 | rom=fa tick=1 tx_state=010
129530000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4d q1=83 q2=00 | rom=fa tick=0 tx_state=010
129550000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4e q1=83 q2=00 | rom=f9 tick=0 tx_state=010
129570000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=4f q1=83 q2=00 | rom=f8 tick=0 tx_state=010
129590000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=50 q1=83 q2=00 | rom=f6 tick=1 tx_state=010
129610000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=51 q1=83 q2=00 | rom=f5 tick=0 tx_state=010
129630000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=52 q1=83 q2=00 | rom=f4 tick=0 tx_state=010
129650000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=53 q1=83 q2=00 | rom=f3 tick=0 tx_state=010
129670000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=54 q1=83 q2=00 | rom=f1 tick=1 tx_state=010
129690000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=55 q1=83 q2=00 | rom=f0 tick=0 tx_state=011
129710000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=56 q1=83 q2=00 | rom=ee tick=0 tx_state=011
129730000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=57 q1=83 q2=00 | rom=ed tick=0 tx_state=011
129750000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=58 q1=83 q2=00 | rom=eb tick=1 tx_state=011
129770000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=59 q1=83 q2=00 | rom=ea tick=0 tx_state=100
129790000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=5a q1=83 q2=00 | rom=e8 tick=0 tx_state=100
129810000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=5b q1=83 q2=00 | rom=e6 tick=0 tx_state=100
129830000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=5c q1=83 q2=00 | rom=e4 tick=1 tx_state=100
129850000 ns | data_tx=83 start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=81 rd2=00 wr1=00 wr2=5d q1=83 q2=00 | rom=e2 tick=0 tx_state=000
129870000 ns | data_tx=83 start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=82 rd2=00 wr1=00 wr2=5e q1=83 q2=00 | rom=e0 tick=0 tx_state=000
129890000 ns | data_tx=83 start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=5f q1=80 q2=00 | rom=de tick=0 tx_state=000
129910000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=60 q1=80 q2=00 | rom=dc tick=1 tx_state=000
129930000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=61 q1=80 q2=00 | rom=da tick=0 tx_state=000
129950000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=62 q1=80 q2=00 | rom=d7 tick=0 tx_state=001
129970000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=63 q1=80 q2=00 | rom=d5 tick=0 tx_state=001
129990000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=64 q1=80 q2=00 | rom=d3 tick=1 tx_state=001
130010000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=65 q1=80 q2=00 | rom=d0 tick=0 tx_state=010
130030000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=66 q1=80 q2=00 | rom=ce tick=0 tx_state=010
130050000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=67 q1=80 q2=00 | rom=cb tick=0 tx_state=010
130070000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=68 q1=80 q2=00 | rom=c9 tick=1 tx_state=010
130090000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=69 q1=80 q2=00 | rom=c6 tick=0 tx_state=010
130110000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6a q1=80 q2=00 | rom=c4 tick=0 tx_state=010
130130000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6b q1=80 q2=00 | rom=c1 tick=0 tx_state=010
130150000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6c q1=80 q2=00 | rom=be tick=1 tx_state=010
130170000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6d q1=80 q2=00 | rom=bc tick=0 tx_state=010
130190000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6e q1=80 q2=00 | rom=b9 tick=0 tx_state=010
130210000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=6f q1=80 q2=00 | rom=b6 tick=0 tx_state=010
130230000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=70 q1=80 q2=00 | rom=b3 tick=1 tx_state=010
130250000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=71 q1=80 q2=00 | rom=b0 tick=0 tx_state=010
130270000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=72 q1=80 q2=00 | rom=ad tick=0 tx_state=010
130290000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=73 q1=80 q2=00 | rom=aa tick=0 tx_state=010
130310000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=74 q1=80 q2=00 | rom=a7 tick=1 tx_state=010
130330000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=75 q1=80 q2=00 | rom=a5 tick=0 tx_state=010
130350000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=76 q1=80 q2=00 | rom=a2 tick=0 tx_state=010
130370000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=77 q1=80 q2=00 | rom=9e tick=0 tx_state=010
130390000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=78 q1=80 q2=00 | rom=9b tick=1 tx_state=010
130410000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=79 q1=80 q2=00 | rom=98 tick=0 tx_state=010
130430000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7a q1=80 q2=00 | rom=95 tick=0 tx_state=010
130450000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7b q1=80 q2=00 | rom=92 tick=0 tx_state=010
130470000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7c q1=80 q2=00 | rom=8f tick=1 tx_state=010
130490000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7d q1=80 q2=00 | rom=8c tick=0 tx_state=010
130510000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7e q1=80 q2=00 | rom=89 tick=0 tx_state=010
130530000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=7f q1=80 q2=00 | rom=86 tick=0 tx_state=010
130550000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=80 q1=80 q2=00 | rom=83 tick=1 tx_state=010
130570000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=81 q1=80 q2=00 | rom=80 tick=0 tx_state=010
130590000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=82 q1=80 q2=00 | rom=7c tick=0 tx_state=010
130610000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=83 q1=80 q2=00 | rom=79 tick=0 tx_state=010
130630000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=84 q1=80 q2=00 | rom=76 tick=1 tx_state=010
130650000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=85 q1=80 q2=00 | rom=73 tick=0 tx_state=011
130670000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=86 q1=80 q2=00 | rom=70 tick=0 tx_state=011
130690000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=87 q1=80 q2=00 | rom=6d tick=0 tx_state=011
130710000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=88 q1=80 q2=00 | rom=6a tick=1 tx_state=011
130730000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=89 q1=80 q2=00 | rom=67 tick=0 tx_state=100
130750000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=8a q1=80 q2=00 | rom=64 tick=0 tx_state=100
130770000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=8b q1=80 q2=00 | rom=61 tick=0 tx_state=100
130790000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=8c q1=80 q2=00 | rom=5d tick=1 tx_state=100
130810000 ns | data_tx=80 start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=82 rd2=00 wr1=00 wr2=8d q1=80 q2=00 | rom=5a tick=0 tx_state=000
130830000 ns | data_tx=80 start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=83 rd2=00 wr1=00 wr2=8e q1=80 q2=00 | rom=58 tick=0 tx_state=000
130850000 ns | data_tx=80 start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=8f q1=7c q2=00 | rom=55 tick=0 tx_state=000
130870000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=90 q1=7c q2=00 | rom=52 tick=1 tx_state=000
130890000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=91 q1=7c q2=00 | rom=4f tick=0 tx_state=000
130910000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=92 q1=7c q2=00 | rom=4c tick=0 tx_state=001
130930000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=93 q1=7c q2=00 | rom=49 tick=0 tx_state=001
130950000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=94 q1=7c q2=00 | rom=46 tick=1 tx_state=001
130970000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=95 q1=7c q2=00 | rom=43 tick=0 tx_state=010
130990000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=96 q1=7c q2=00 | rom=41 tick=0 tx_state=010
131010000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=97 q1=7c q2=00 | rom=3e tick=0 tx_state=010
131030000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=98 q1=7c q2=00 | rom=3b tick=1 tx_state=010
131050000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=99 q1=7c q2=00 | rom=39 tick=0 tx_state=010
131070000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9a q1=7c q2=00 | rom=36 tick=0 tx_state=010
131090000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9b q1=7c q2=00 | rom=34 tick=0 tx_state=010
131110000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9c q1=7c q2=00 | rom=31 tick=1 tx_state=010
131130000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9d q1=7c q2=00 | rom=2f tick=0 tx_state=010
131150000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9e q1=7c q2=00 | rom=2c tick=0 tx_state=010
131170000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=9f q1=7c q2=00 | rom=2a tick=0 tx_state=010
131190000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a0 q1=7c q2=00 | rom=28 tick=1 tx_state=010
131210000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a1 q1=7c q2=00 | rom=25 tick=0 tx_state=010
131230000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a2 q1=7c q2=00 | rom=23 tick=0 tx_state=010
131250000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a3 q1=7c q2=00 | rom=21 tick=0 tx_state=010
131270000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a4 q1=7c q2=00 | rom=1f tick=1 tx_state=010
131290000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a5 q1=7c q2=00 | rom=1d tick=0 tx_state=010
131310000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a6 q1=7c q2=00 | rom=1b tick=0 tx_state=010
131330000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a7 q1=7c q2=00 | rom=19 tick=0 tx_state=010
131350000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a8 q1=7c q2=00 | rom=17 tick=1 tx_state=010
131370000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=a9 q1=7c q2=00 | rom=15 tick=0 tx_state=010
131390000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=aa q1=7c q2=00 | rom=14 tick=0 tx_state=010
131410000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=ab q1=7c q2=00 | rom=12 tick=0 tx_state=010
131430000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=ac q1=7c q2=00 | rom=11 tick=1 tx_state=010
131450000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=ad q1=7c q2=00 | rom=0f tick=0 tx_state=010
131470000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=ae q1=7c q2=00 | rom=0e tick=0 tx_state=010
131490000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=af q1=7c q2=00 | rom=0c tick=0 tx_state=010
131510000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b0 q1=7c q2=00 | rom=0b tick=1 tx_state=010
131530000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b1 q1=7c q2=00 | rom=0a tick=0 tx_state=010
131550000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b2 q1=7c q2=00 | rom=09 tick=0 tx_state=010
131570000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b3 q1=7c q2=00 | rom=07 tick=0 tx_state=010
131590000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b4 q1=7c q2=00 | rom=06 tick=1 tx_state=010
131610000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b5 q1=7c q2=00 | rom=05 tick=0 tx_state=011
131630000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b6 q1=7c q2=00 | rom=05 tick=0 tx_state=011
131650000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b7 q1=7c q2=00 | rom=04 tick=0 tx_state=011
131670000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b8 q1=7c q2=00 | rom=03 tick=1 tx_state=011
131690000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=b9 q1=7c q2=00 | rom=02 tick=0 tx_state=100
131710000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=ba q1=7c q2=00 | rom=02 tick=0 tx_state=100
131730000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=bb q1=7c q2=00 | rom=01 tick=0 tx_state=100
131750000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=bc q1=7c q2=00 | rom=01 tick=1 tx_state=100
131770000 ns | data_tx=7c start_tx=0 done_tx=1 | pp_state=010 rden1=0 rden2=0 rd1=83 rd2=00 wr1=00 wr2=bd q1=7c q2=00 | rom=01 tick=0 tx_state=000
131790000 ns | data_tx=7c start_tx=0 done_tx=0 | pp_state=010 rden1=1 rden2=0 rd1=84 rd2=00 wr1=00 wr2=be q1=7c q2=00 | rom=00 tick=0 tx_state=000
131810000 ns | data_tx=7c start_tx=1 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=bf q1=79 q2=00 | rom=00 tick=0 tx_state=000
131830000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c0 q1=79 q2=00 | rom=00 tick=1 tx_state=000
131850000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c1 q1=79 q2=00 | rom=00 tick=0 tx_state=000
131870000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c2 q1=79 q2=00 | rom=00 tick=0 tx_state=001
131890000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c3 q1=79 q2=00 | rom=00 tick=0 tx_state=001
131910000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c4 q1=79 q2=00 | rom=00 tick=1 tx_state=001
131930000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c5 q1=79 q2=00 | rom=01 tick=0 tx_state=010
131950000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c6 q1=79 q2=00 | rom=01 tick=0 tx_state=010
131970000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c7 q1=79 q2=00 | rom=01 tick=0 tx_state=010
131990000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c8 q1=79 q2=00 | rom=02 tick=1 tx_state=010
132010000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=c9 q1=79 q2=00 | rom=02 tick=0 tx_state=010
132030000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=ca q1=79 q2=00 | rom=03 tick=0 tx_state=010
132050000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=cb q1=79 q2=00 | rom=04 tick=0 tx_state=010
132070000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=cc q1=79 q2=00 | rom=05 tick=1 tx_state=010
132090000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=cd q1=79 q2=00 | rom=05 tick=0 tx_state=010
132110000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=ce q1=79 q2=00 | rom=06 tick=0 tx_state=010
132130000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=cf q1=79 q2=00 | rom=07 tick=0 tx_state=010
132150000 ns | data_tx=79 start_tx=0 done_tx=0 | pp_state=010 rden1=0 rden2=0 rd1=84 rd2=00 wr1=00 wr2=d0 q1=79 q2=00 | rom=09 tick=1 tx_state=010
